Operation,Index,Time(ns),Operations
Insert,6361,900,29
Insert,6362,400,16
Insert,6363,600,25
Insert,6364,700,25
Insert,6365,700,29
Insert,6366,900,31
Insert,6367,800,25
Insert,6368,900,27
Insert,6369,700,25
Insert,6370,800,27
Insert,6371,600,27
Insert,6372,800,29
Insert,6373,800,27
Insert,6374,600,23
Insert,6375,700,27
Insert,6376,900,27
Insert,6377,800,27
Insert,6378,900,24
Insert,6379,600,25
Insert,6380,700,25
Insert,6381,700,25
Insert,6382,800,29
Insert,6383,800,29
Insert,6384,700,25
Insert,6385,700,27
Insert,6386,800,29
Insert,6387,600,25
Insert,6388,1100,37
Insert,6389,800,27
Insert,6390,700,25
Insert,6391,600,25
Insert,6392,600,25
Insert,6393,700,27
Insert,6394,800,27
Insert,6395,700,29
Insert,6396,700,29
Insert,6397,700,29
Insert,6398,2300,25
Insert,6399,800,31
Insert,6400,600,27
Insert,6401,800,29
Insert,6402,700,25
Insert,6403,800,31
Insert,6404,800,25
Insert,6405,1200,29
Insert,6406,700,25
Insert,6407,700,27
Insert,6408,800,27
Insert,6409,700,27
Insert,6410,700,26
Insert,6411,600,25
Insert,6412,700,29
Insert,6413,700,27
Insert,6414,500,24
Insert,6415,700,25
Insert,6416,700,27
Insert,6417,800,29
Insert,6418,600,25
Insert,6419,800,31
Insert,6420,700,27
Insert,6421,600,25
Insert,6422,600,27
Insert,6423,700,29
Insert,6424,600,30
Insert,6425,800,29
Insert,6426,700,27
Insert,6427,600,23
Insert,6428,600,29
Insert,6429,700,25
Insert,6430,600,23
Insert,6431,600,23
Insert,6432,700,25
Insert,6433,600,25
Insert,6434,600,25
Insert,6435,700,25
Insert,6436,600,25
Insert,6437,700,29
Insert,6438,700,26
Insert,6439,700,25
Insert,6440,900,29
Insert,6441,800,31
Insert,6442,600,27
Insert,6443,700,27
Insert,6444,600,27
Insert,6445,700,29
Insert,6446,600,25
Insert,6447,800,27
Insert,6448,800,29
Insert,6449,600,25
Insert,6450,600,25
Insert,6451,600,27
Insert,6452,700,29
Insert,6453,700,29
Insert,6454,800,27
Insert,6455,700,27
Insert,6456,600,27
Insert,6457,700,25
Insert,6458,700,27
Insert,6459,600,24
Insert,6460,2500,23
Insert,6461,600,22
Insert,6462,700,29
Insert,6463,600,27
Insert,6464,700,27
Insert,6465,700,25
Insert,6466,600,24
Insert,6467,600,25
Insert,6468,800,27
Insert,6469,700,31
Insert,6470,800,31
Insert,6471,700,25
Insert,6472,700,25
Insert,6473,600,29
Insert,6474,700,27
Insert,6475,2400,29
Insert,6476,600,29
Insert,6477,800,27
Insert,6478,700,29
Insert,6479,2600,31
Insert,6480,42200,25
Insert,6481,800,27
Insert,6482,800,27
Insert,6483,800,33
Insert,6484,700,27
Insert,6485,700,29
Insert,6486,700,29
Insert,6487,600,25
Insert,6488,700,27
Insert,6489,800,29
Insert,6490,800,29
Insert,6491,700,31
Insert,6492,700,29
Insert,6493,700,27
Insert,6494,800,31
Insert,6495,900,27
Insert,6496,800,27
Insert,6497,700,24
Insert,6498,700,31
Insert,6499,600,27
Insert,6500,500,18
Insert,6501,800,27
Insert,6502,500,22
Insert,6503,700,27
Insert,6504,600,27
Insert,6505,800,27
Insert,6506,600,25
Insert,6507,800,30
Insert,6508,900,31
Insert,6509,800,27
Insert,6510,700,25
Insert,6511,800,27
Insert,6512,700,29
Insert,6513,700,29
Insert,6514,600,27
Insert,6515,700,27
Insert,6516,700,27
Insert,6517,700,27
Insert,6518,600,26
Insert,6519,800,29
Insert,6520,700,27
Insert,6521,700,29
Insert,6522,700,29
Insert,6523,600,25
Insert,6524,700,27
Insert,6525,900,29
Insert,6526,700,29
Insert,6527,700,25
Insert,6528,800,27
Insert,6529,700,27
Insert,6530,600,27
Insert,6531,800,25
Insert,6532,800,33
Insert,6533,700,27
Insert,6534,700,23
Insert,6535,700,27
Insert,6536,700,27
Insert,6537,600,25
Insert,6538,600,23
Insert,6539,600,25
Insert,6540,800,29
Insert,6541,800,27
Insert,6542,800,31
Insert,6543,800,25
Insert,6544,600,23
Insert,6545,600,27
Insert,6546,700,29
Insert,6547,900,27
Insert,6548,700,29
Insert,6549,600,23
Insert,6550,700,25
Insert,6551,2900,27
Insert,6552,1800,29
Insert,6553,700,27
Insert,6554,800,32
Insert,6555,800,29
Insert,6556,700,23
Insert,6557,900,31
Insert,6558,800,27
Insert,6559,600,25
Insert,6560,700,25
Insert,6561,600,25
Insert,6562,900,31
Insert,6563,700,27
Insert,6564,700,25
Insert,6565,600,27
Insert,6566,700,25
Insert,6567,800,31
Insert,6568,700,25
Insert,6569,700,27
Insert,6570,700,27
Insert,6571,800,25
Insert,6572,700,29
Insert,6573,900,28
Insert,6574,600,25
Insert,6575,600,25
Insert,6576,600,26
Insert,6577,700,23
Insert,6578,900,29
Insert,6579,1000,23
Insert,6580,1000,29
Insert,6581,800,27
Insert,6582,1100,31
Insert,6583,700,27
Insert,6584,800,27
Insert,6585,800,25
Insert,6586,800,29
Insert,6587,1000,29
Insert,6588,800,25
Insert,6589,700,25
Insert,6590,900,29
Insert,6591,900,27
Insert,6592,900,25
Insert,6593,800,25
Insert,6594,1100,27
Insert,6595,600,22
Insert,6596,900,29
Insert,6597,1000,27
Insert,6598,1100,29
Insert,6599,900,25
Insert,6600,900,25
Insert,6601,1000,29
Insert,6602,1100,31
Insert,6603,1000,29
Insert,6604,1000,27
Insert,6605,900,27
Insert,6606,900,29
Insert,6607,900,25
Insert,6608,1000,29
Insert,6609,800,25
Insert,6610,700,23
Insert,6611,900,29
Insert,6612,800,29
Insert,6613,1200,31
Insert,6614,800,29
Insert,6615,1000,31
Insert,6616,800,27
Insert,6617,900,29
Insert,6618,700,23
Insert,6619,800,25
Insert,6620,1000,25
Insert,6621,900,27
Insert,6622,900,29
Insert,6623,1000,29
Insert,6624,800,27
Insert,6625,900,25
Insert,6626,1900,25
Insert,6627,1000,27
Insert,6628,1000,29
Insert,6629,900,29
Insert,6630,900,25
Insert,6631,900,29
Insert,6632,700,24
Insert,6633,1000,29
Insert,6634,700,22
Insert,6635,800,23
Insert,6636,1000,25
Insert,6637,1000,31
Insert,6638,900,25
Insert,6639,800,27
Insert,6640,1000,29
Insert,6641,1200,29
Insert,6642,1100,31
Insert,6643,1100,27
Insert,6644,900,25
Insert,6645,1000,27
Insert,6646,900,24
Insert,6647,900,27
Insert,6648,1100,29
Insert,6649,1100,29
Insert,6650,700,23
Insert,6651,900,28
Insert,6652,900,29
Insert,6653,1000,25
Insert,6654,1000,27
Insert,6655,1800,31
Insert,6656,17200,27
Insert,6657,1000,25
Insert,6658,1000,27
Insert,6659,1000,27
Insert,6660,1000,25
Insert,6661,1000,25
Insert,6662,1300,27
Insert,6663,600,25
Insert,6664,1000,25
Insert,6665,800,25
Insert,6666,900,27
Insert,6667,1000,29
Insert,6668,1500,27
Insert,6669,1300,29
Insert,6670,1000,27
Insert,6671,1000,31
Insert,6672,700,27
Insert,6673,700,25
Insert,6674,700,29
Insert,6675,800,27
Insert,6676,700,25
Insert,6677,600,22
Insert,6678,800,29
Insert,6679,800,27
Insert,6680,500,24
Insert,6681,700,27
Insert,6682,800,31
Insert,6683,900,27
Insert,6684,700,27
Insert,6685,700,29
Insert,6686,800,31
Insert,6687,900,29
Insert,6688,700,27
Insert,6689,700,25
Insert,6690,800,27
Insert,6691,800,27
Insert,6692,700,25
Insert,6693,900,29
Insert,6694,700,29
Insert,6695,1000,31
Insert,6696,700,25
Insert,6697,700,29
Insert,6698,700,27
Insert,6699,3600,25
Insert,6700,700,29
Insert,6701,800,27
Insert,6702,700,27
Insert,6703,5700,31
Insert,6704,800,27
Insert,6705,800,27
Insert,6706,600,25
Insert,6707,800,33
Insert,6708,700,29
Insert,6709,800,25
Insert,6710,700,25
Insert,6711,700,25
Insert,6712,700,27
Insert,6713,600,23
Insert,6714,900,29
Insert,6715,700,27
Insert,6716,600,25
Insert,6717,700,29
Insert,6718,700,27
Insert,6719,600,25
Insert,6720,1000,31
Insert,6721,700,27
Insert,6722,700,27
Insert,6723,700,29
Insert,6724,800,25
Insert,6725,600,23
Insert,6726,700,27
Insert,6727,600,25
Insert,6728,700,26
Insert,6729,800,29
Insert,6730,700,31
Insert,6731,700,23
Insert,6732,700,29
Insert,6733,800,29
Insert,6734,700,25
Insert,6735,700,27
Insert,6736,700,27
Insert,6737,700,33
Insert,6738,800,29
Insert,6739,900,31
Insert,6740,700,27
Insert,6741,600,25
Insert,6742,700,27
Insert,6743,300,12
Insert,6744,800,25
Insert,6745,700,23
Insert,6746,800,29
Insert,6747,700,25
Insert,6748,700,27
Insert,6749,900,33
Insert,6750,800,27
Insert,6751,600,23
Insert,6752,700,29
Insert,6753,700,27
Insert,6754,800,29
Insert,6755,600,25
Insert,6756,700,27
Insert,6757,600,29
Insert,6758,600,27
Insert,6759,700,29
Insert,6760,800,27
Insert,6761,800,25
Insert,6762,800,29
Insert,6763,800,29
Insert,6764,800,29
Insert,6765,800,29
Insert,6766,600,27
Insert,6767,700,29
Insert,6768,400,18
Insert,6769,400,16
Insert,6770,600,27
Insert,6771,600,25
Insert,6772,1600,31
Insert,6773,700,25
Insert,6774,800,31
Insert,6775,800,29
Insert,6776,700,27
Insert,6777,700,29
Insert,6778,600,25
Insert,6779,700,28
Insert,6780,700,27
Insert,6781,600,25
Insert,6782,600,26
Insert,6783,900,31
Insert,6784,600,25
Insert,6785,800,33
Insert,6786,700,27
Insert,6787,600,25
Insert,6788,800,29
Insert,6789,700,27
Insert,6790,700,25
Insert,6791,800,29
Insert,6792,500,23
Insert,6793,600,25
Insert,6794,700,26
Insert,6795,600,25
Insert,6796,700,25
Insert,6797,600,27
Insert,6798,700,25
Insert,6799,600,27
Insert,6800,700,31
Insert,6801,700,27
Insert,6802,600,23
Insert,6803,700,27
Insert,6804,700,27
Insert,6805,500,24
Insert,6806,700,27
Insert,6807,600,23
Insert,6808,600,25
Insert,6809,600,25
Insert,6810,600,25
Insert,6811,700,27
Insert,6812,600,27
Insert,6813,700,27
Insert,6814,700,25
Insert,6815,500,25
Insert,6816,700,27
Insert,6817,700,29
Insert,6818,700,27
Insert,6819,700,31
Insert,6820,800,27
Insert,6821,700,27
Insert,6822,1000,31
Insert,6823,600,27
Insert,6824,600,25
Insert,6825,700,27
Insert,6826,700,27
Insert,6827,800,29
Insert,6828,800,27
Insert,6829,600,27
Insert,6830,700,25
Insert,6831,600,27
Insert,6832,600,25
Insert,6833,800,29
Insert,6834,700,25
Insert,6835,500,25
Insert,6836,800,31
Insert,6837,600,27
Insert,6838,900,31
Insert,6839,900,29
Insert,6840,700,29
Insert,6841,900,31
Insert,6842,700,27
Insert,6843,500,25
Insert,6844,800,27
Insert,6845,600,27
Insert,6846,1300,27
Insert,6847,600,27
Insert,6848,800,33
Insert,6849,700,29
Insert,6850,600,25
Insert,6851,600,29
Insert,6852,700,27
Insert,6853,600,27
Insert,6854,2300,25
Insert,6855,700,25
Insert,6856,800,25
Insert,6857,600,20
Insert,6858,600,25
Insert,6859,600,28
Insert,6860,900,29
Insert,6861,700,27
Insert,6862,800,29
Insert,6863,700,25
Insert,6864,800,27
Insert,6865,700,27
Insert,6866,600,29
Insert,6867,700,27
Insert,6868,600,25
Insert,6869,700,27
Insert,6870,600,25
Insert,6871,700,25
Insert,6872,900,27
Insert,6873,800,27
Insert,6874,600,26
Insert,6875,700,31
Insert,6876,700,25
Insert,6877,500,29
Insert,6878,700,25
Insert,6879,800,25
Insert,6880,600,29
Insert,6881,700,25
Insert,6882,600,24
Insert,6883,700,33
Insert,6884,600,23
Insert,6885,600,25
Insert,6886,600,25
Insert,6887,500,22
Insert,6888,800,29
Insert,6889,600,25
Insert,6890,300,16
Insert,6891,800,29
Insert,6892,900,31
Insert,6893,800,29
Insert,6894,800,25
Insert,6895,600,23
Insert,6896,600,26
Insert,6897,800,27
Insert,6898,600,28
Insert,6899,700,25
Insert,6900,700,25
Insert,6901,700,27
Insert,6902,600,27
Insert,6903,700,27
Insert,6904,600,27
Insert,6905,600,23
Insert,6906,800,27
Insert,6907,600,27
Insert,6908,1000,25
Insert,6909,600,25
Insert,6910,700,25
Insert,6911,700,27
Insert,6912,600,27
Insert,6913,800,27
Insert,6914,600,27
Insert,6915,700,31
Insert,6916,600,25
Insert,6917,600,27
Insert,6918,500,25
Insert,6919,500,23
Insert,6920,700,27
Insert,6921,1300,33
Insert,6922,500,18
Insert,6923,500,25
Insert,6924,900,30
Insert,6925,700,31
Insert,6926,600,27
Insert,6927,700,29
Insert,6928,700,25
Insert,6929,600,25
Insert,6930,700,29
Insert,6931,600,28
Insert,6932,700,29
Insert,6933,600,27
Insert,6934,700,27
Insert,6935,700,27
Insert,6936,700,27
Insert,6937,600,25
Insert,6938,500,24
Insert,6939,600,27
Insert,6940,800,31
Insert,6941,600,29
Insert,6942,400,18
Insert,6943,700,27
Insert,6944,700,29
Insert,6945,800,31
Insert,6946,700,25
Insert,6947,700,29
Insert,6948,800,27
Insert,6949,800,29
Insert,6950,800,29
Insert,6951,600,23
Insert,6952,700,29
Insert,6953,600,29
Insert,6954,700,26
Insert,6955,700,25
Insert,6956,600,27
Insert,6957,600,27
Insert,6958,700,31
Insert,6959,700,27
Insert,6960,700,27
Insert,6961,600,25
Insert,6962,700,27
Insert,6963,600,27
Insert,6964,700,27
Insert,6965,600,25
Insert,6966,800,23
Insert,6967,500,20
Insert,6968,700,26
Insert,6969,700,27
Insert,6970,600,25
Insert,6971,700,27
Insert,6972,500,26
Insert,6973,600,23
Insert,6974,700,29
Insert,6975,600,27
Insert,6976,700,27
Insert,6977,600,27
Insert,6978,800,29
Insert,6979,600,25
Insert,6980,600,23
Insert,6981,700,25
Insert,6982,600,25
Insert,6983,700,29
Insert,6984,600,23
Insert,6985,600,31
Insert,6986,700,25
Insert,6987,600,25
Insert,6988,600,27
Insert,6989,900,27
Insert,6990,700,31
Insert,6991,700,27
Insert,6992,700,27
Insert,6993,800,31
Insert,6994,700,27
Insert,6995,1600,29
Insert,6996,600,27
Insert,6997,700,27
Insert,6998,600,25
Insert,6999,700,27
Insert,7000,600,29
Insert,7001,700,27
Insert,7002,600,25
Insert,7003,600,27
Insert,7004,800,25
Insert,7005,600,27
Insert,7006,600,25
Insert,7007,700,29
Insert,7008,700,27
Insert,7009,600,27
Insert,7010,2500,27
Insert,7011,600,25
Insert,7012,400,18
Insert,7013,800,33
Insert,7014,600,25
Insert,7015,700,27
Insert,7016,600,29
Insert,7017,600,25
Insert,7018,700,27
Insert,7019,700,25
Insert,7020,600,27
Insert,7021,600,27
Insert,7022,600,27
Insert,7023,800,31
Insert,7024,700,29
Insert,7025,600,27
Insert,7026,600,23
Insert,7027,900,25
Insert,7028,700,31
Insert,7029,700,25
Insert,7030,600,23
Insert,7031,900,29
Insert,7032,700,29
Insert,7033,600,26
Insert,7034,700,29
Insert,7035,800,27
Insert,7036,600,25
Insert,7037,600,25
Insert,7038,600,26
Insert,7039,700,29
Insert,7040,700,27
Insert,7041,600,25
Insert,7042,900,29
Insert,7043,700,27
Insert,7044,700,27
Insert,7045,800,31
Insert,7046,600,25
Insert,7047,800,25
Insert,7048,700,27
Insert,7049,600,24
Insert,7050,600,27
Insert,7051,700,29
Insert,7052,1100,27
Insert,7053,700,29
Insert,7054,800,27
Insert,7055,700,27
Insert,7056,600,26
Insert,7057,700,29
Insert,7058,500,25
Insert,7059,600,25
Insert,7060,700,27
Insert,7061,600,29
Insert,7062,600,23
Insert,7063,600,25
Insert,7064,900,27
Insert,7065,600,27
Insert,7066,800,27
Insert,7067,700,27
Insert,7068,700,27
Insert,7069,1300,27
Insert,7070,700,25
Insert,7071,600,25
Insert,7072,700,27
Insert,7073,800,27
Insert,7074,600,27
Insert,7075,600,27
Insert,7076,800,25
Insert,7077,700,27
Insert,7078,700,25
Insert,7079,700,27
Insert,7080,800,29
Insert,7081,700,29
Insert,7082,800,27
Insert,7083,700,33
Insert,7084,600,27
Insert,7085,600,27
Insert,7086,2200,23
Insert,7087,600,24
Insert,7088,800,27
Insert,7089,600,27
Insert,7090,600,27
Insert,7091,800,27
Insert,7092,600,23
Insert,7093,800,31
Insert,7094,700,25
Insert,7095,700,27
Insert,7096,700,25
Insert,7097,700,29
Insert,7098,600,25
Insert,7099,600,29
Insert,7100,700,25
Insert,7101,700,27
Insert,7102,700,27
Insert,7103,700,27
Insert,7104,700,25
Insert,7105,600,29
Insert,7106,600,29
Insert,7107,700,27
Insert,7108,700,29
Insert,7109,600,25
Insert,7110,600,29
Insert,7111,700,25
Insert,7112,600,25
Insert,7113,700,31
Insert,7114,600,27
Insert,7115,700,25
Insert,7116,600,27
Insert,7117,600,25
Insert,7118,800,28
Insert,7119,500,25
Insert,7120,700,29
Insert,7121,600,29
Insert,7122,700,29
Insert,7123,800,29
Insert,7124,800,27
Insert,7125,600,25
Insert,7126,900,31
Insert,7127,600,26
Insert,7128,700,29
Insert,7129,900,27
Insert,7130,700,25
Insert,7131,700,27
Insert,7132,600,29
Insert,7133,600,27
Insert,7134,600,27
Insert,7135,700,25
Insert,7136,700,31
Insert,7137,600,27
Insert,7138,600,27
Insert,7139,700,29
Insert,7140,800,25
Insert,7141,600,23
Insert,7142,1100,23
Insert,7143,700,25
Insert,7144,600,27
Insert,7145,600,29
Insert,7146,800,29
Insert,7147,800,25
Insert,7148,600,25
Insert,7149,500,26
Insert,7150,700,27
Insert,7151,800,27
Insert,7152,600,27
Insert,7153,800,27
Insert,7154,700,31
Insert,7155,600,25
Insert,7156,500,23
Insert,7157,600,25
Insert,7158,600,27
Insert,7159,600,27
Insert,7160,600,27
Insert,7161,600,25
Insert,7162,1000,31
Insert,7163,600,25
Insert,7164,700,29
Insert,7165,700,27
Insert,7166,500,25
Insert,7167,700,31
Insert,7168,800,27
Insert,7169,700,29
Insert,7170,700,27
Insert,7171,600,27
Insert,7172,600,25
Insert,7173,600,25
Insert,7174,500,25
Insert,7175,600,27
Insert,7176,700,27
Insert,7177,600,23
Insert,7178,600,29
Insert,7179,400,18
Insert,7180,900,29
Insert,7181,700,31
Insert,7182,600,25
Insert,7183,700,31
Insert,7184,800,29
Insert,7185,700,29
Insert,7186,1000,29
Insert,7187,700,31
Insert,7188,600,29
Insert,7189,700,27
Insert,7190,600,27
Insert,7191,800,25
Insert,7192,600,27
Insert,7193,600,27
Insert,7194,700,23
Insert,7195,800,29
Insert,7196,900,29
Insert,7197,800,25
Insert,7198,700,29
Insert,7199,800,29
Insert,7200,800,29
Insert,7201,800,27
Insert,7202,800,25
Insert,7203,600,25
Insert,7204,600,25
Insert,7205,700,29
Insert,7206,700,33
Insert,7207,600,33
Insert,7208,800,29
Insert,7209,700,29
Insert,7210,700,27
Insert,7211,600,28
Insert,7212,600,26
Insert,7213,600,24
Insert,7214,700,29
Insert,7215,1400,29
Insert,7216,600,27
Insert,7217,700,29
Insert,7218,800,27
Insert,7219,700,27
Insert,7220,900,31
Insert,7221,600,25
Insert,7222,600,25
Insert,7223,600,23
Insert,7224,700,31
Insert,7225,700,29
Insert,7226,700,25
Insert,7227,700,27
Insert,7228,700,27
Insert,7229,700,25
Insert,7230,600,27
Insert,7231,700,31
Insert,7232,400,18
Insert,7233,900,27
Insert,7234,700,31
Insert,7235,600,25
Insert,7236,700,31
Insert,7237,700,29
Insert,7238,700,27
Insert,7239,700,27
Insert,7240,700,25
Insert,7241,600,25
Insert,7242,700,29
Insert,7243,600,23
Insert,7244,600,29
Insert,7245,700,29
Insert,7246,600,23
Insert,7247,600,25
Insert,7248,600,25
Insert,7249,700,25
Insert,7250,800,29
Insert,7251,800,27
Insert,7252,600,29
Insert,7253,600,29
Insert,7254,600,27
Insert,7255,600,29
Insert,7256,800,27
Insert,7257,600,27
Insert,7258,700,27
Insert,7259,800,33
Insert,7260,600,27
Insert,7261,700,27
Insert,7262,600,25
Insert,7263,700,29
Insert,7264,600,25
Insert,7265,600,27
Insert,7266,700,25
Insert,7267,600,27
Insert,7268,600,27
Insert,7269,600,24
Insert,7270,600,27
Insert,7271,700,27
Insert,7272,800,27
Insert,7273,600,27
Insert,7274,600,29
Insert,7275,600,29
Insert,7276,600,27
Insert,7277,600,25
Insert,7278,700,29
Insert,7279,300,14
Insert,7280,600,25
Insert,7281,800,29
Insert,7282,700,27
Insert,7283,700,29
Insert,7284,700,25
Insert,7285,700,27
Insert,7286,600,27
Insert,7287,700,27
Insert,7288,700,27
Insert,7289,1400,29
Insert,7290,700,28
Insert,7291,600,27
Insert,7292,600,23
Insert,7293,600,31
Insert,7294,700,27
Insert,7295,600,25
Insert,7296,800,31
Insert,7297,600,29
Insert,7298,600,26
Insert,7299,600,25
Insert,7300,600,25
Insert,7301,600,25
Insert,7302,500,27
Insert,7303,700,29
Insert,7304,700,29
Insert,7305,700,29
Insert,7306,600,27
Insert,7307,700,27
Insert,7308,700,27
Insert,7309,700,29
Insert,7310,700,27
Insert,7311,1000,27
Insert,7312,300,16
Insert,7313,600,27
Insert,7314,800,25
Insert,7315,700,31
Insert,7316,600,25
Insert,7317,800,31
Insert,7318,700,27
Insert,7319,600,25
Insert,7320,700,27
Insert,7321,600,25
Insert,7322,500,23
Insert,7323,700,27
Insert,7324,600,25
Insert,7325,600,29
Insert,7326,600,27
Insert,7327,500,27
Insert,7328,700,31
Insert,7329,900,29
Insert,7330,600,25
Insert,7331,600,29
Insert,7332,600,25
Insert,7333,600,27
Insert,7334,700,23
Insert,7335,700,27
Insert,7336,600,25
Insert,7337,700,25
Insert,7338,800,26
Insert,7339,600,25
Insert,7340,700,27
Insert,7341,700,29
Insert,7342,700,27
Insert,7343,700,25
Insert,7344,700,25
Insert,7345,600,27
Insert,7346,700,31
Insert,7347,700,31
Insert,7348,700,27
Insert,7349,600,25
Insert,7350,600,29
Insert,7351,700,27
Insert,7352,800,25
Insert,7353,700,25
Insert,7354,600,29
Insert,7355,600,27
Insert,7356,700,29
Insert,7357,700,27
Insert,7358,600,23
Insert,7359,600,27
Insert,7360,600,27
Insert,7361,800,29
Insert,7362,1300,27
Insert,7363,700,29
Insert,7364,700,27
Insert,7365,600,25
Insert,7366,600,26
Insert,7367,600,29
Insert,7368,600,27
Insert,7369,700,27
Insert,7370,500,23
Insert,7371,600,27
Insert,7372,800,29
Insert,7373,700,27
Insert,7374,600,27
Insert,7375,600,25
Insert,7376,600,25
Insert,7377,600,27
Insert,7378,600,27
Insert,7379,600,27
Insert,7380,700,27
Insert,7381,800,33
Insert,7382,700,25
Insert,7383,700,29
Insert,7384,700,29
Insert,7385,600,25
Insert,7386,600,25
Insert,7387,700,27
Insert,7388,800,29
Insert,7389,700,29
Insert,7390,700,27
Insert,7391,700,27
Insert,7392,700,27
Insert,7393,700,25
Insert,7394,700,29
Insert,7395,700,27
Insert,7396,700,27
Insert,7397,700,29
Insert,7398,700,29
Insert,7399,400,16
Insert,7400,600,27
Insert,7401,600,29
Insert,7402,700,27
Insert,7403,700,26
Insert,7404,600,29
Insert,7405,700,27
Insert,7406,700,25
Insert,7407,700,31
Insert,7408,600,25
Insert,7409,700,25
Insert,7410,700,29
Insert,7411,700,29
Insert,7412,700,29
Insert,7413,600,23
Insert,7414,600,27
Insert,7415,600,29
Insert,7416,700,29
Insert,7417,700,29
Insert,7418,700,25
Insert,7419,700,25
Insert,7420,600,23
Insert,7421,600,28
Insert,7422,700,31
Insert,7423,600,27
Insert,7424,700,29
Insert,7425,700,29
Insert,7426,700,25
Insert,7427,700,27
Insert,7428,600,25
Insert,7429,700,31
Insert,7430,600,27
Insert,7431,700,29
Insert,7432,700,29
Insert,7433,600,27
Insert,7434,600,25
Insert,7435,1100,27
Insert,7436,700,25
Insert,7437,800,25
Insert,7438,800,28
Insert,7439,600,25
Insert,7440,700,31
Insert,7441,700,29
Insert,7442,700,29
Insert,7443,600,27
Insert,7444,600,27
Insert,7445,600,24
Insert,7446,600,25
Insert,7447,600,25
Insert,7448,700,29
Insert,7449,700,27
Insert,7450,600,29
Insert,7451,700,29
Insert,7452,500,27
Insert,7453,600,25
Insert,7454,700,23
Insert,7455,700,29
Insert,7456,600,27
